Feature,Mutual Information Score
block_587,0.0
block_612B,0.0
block_612C,0.0
block_949,0.0
block_893,0.0
block_573,0.0
block_612D,0.0
block_94C,0.0
block_572A,0.0
block_891A,0.0
block_609,0.0
block_946,0.0
block_894A,0.0
block_894B,0.0
block_586,0.0
block_897C,0.0
block_585,0.0
block_897B,0.0
block_936,0.0
block_584,0.0
block_937,0.0
block_938,0.0
block_580,0.0
block_939,0.0
block_579,0.0
block_578,0.0
block_93B,0.0
block_606,0.0
block_895B,0.0
block_940,0.0
block_895A,0.0
block_941,0.0
block_944,0.0
block_619B,0.0
block_684D,0.0
block_619D,0.0
block_667A,0.0
block_74,0.0
block_668B,0.0
block_668A,0.0
block_741,0.0
block_668,0.0
block_744,0.0
block_667C,0.0
block_746,0.0
block_665,0.0
block_747C,0.0
block_748B,0.0
block_748C,0.0
block_750,0.0
block_752,0.0
block_665C,0.0
block_665B,0.0
block_739,0.0
block_738,0.0
block_737,0.0
block_669D,0.0
block_672C,0.0
block_672A,0.0
block_722,0.0
block_723,0.0
block_724,0.0
block_727,0.0
block_728,0.0
block_671B,0.0
block_73,0.0
block_731,0.0
block_671,0.0
block_732,0.0
block_670B,0.0
block_670A,0.0
block_67,0.0
block_753,0.0
block_542,0.0
block_658D,0.0
block_660B,0.0
block_775,0.0
block_662,0.0
block_77A,0.0
block_780A,0.0
block_780B,0.0
block_661A,0.0
block_661,0.0
block_780E,0.0
block_756,0.0
block_781,0.0
block_782,0.0
block_659C,0.0
block_782B,0.0
block_782C,0.0
block_659,0.0
block_782D,0.0
block_774,0.0
block_662B,0.0
block_773,0.0
block_770,0.0
block_664C,0.0
block_759,0.0
block_75B,0.0
block_75C,0.0
block_760,0.0
block_762,0.0
block_663D,0.0
block_663C,0.0
block_764,0.0
block_764A,0.0
block_768,0.0
block_769,0.0
block_76A,0.0
block_663,0.0
block_77,0.0
block_720,0.0
block_72,0.0
block_717B,0.0
block_690E,0.0
block_69,0.0
block_690,0.0
block_682,0.0
block_681D,0.0
block_690C,0.0
block_690D,0.0
block_681,0.0
block_691B,0.0
block_717A,0.0
block_691C,0.0
block_680C,0.0
block_691D,0.0
block_680A,0.0
block_692,0.0
block_692A,0.0
block_68,0.0
block_682A,0.0
block_689E,0.0
block_689D,0.0
block_689B,0.0
block_685B,0.0
block_685C,0.0
block_684B,0.0
block_684A,0.0
block_684,0.0
block_686A,0.0
block_686B,0.0
block_686C,0.0
block_686D,0.0
block_687,0.0
block_687A,0.0
block_687D,0.0
block_683A,0.0
block_688A,0.0
block_688C,0.0
block_692B,0.0
block_693,0.0
block_693A,0.0
block_677A,0.0
block_676C,0.0
block_707,0.0
block_676,0.0
block_709,0.0
block_70A,0.0
block_70C,0.0
block_675B,0.0
block_710,0.0
block_711,0.0
block_674B,0.0
block_713,0.0
block_674A,0.0
block_674,0.0
block_673B,0.0
block_673A,0.0
block_703,0.0
block_701,0.0
block_694,0.0
block_70,0.0
block_679C,0.0
block_679B,0.0
block_679A,0.0
block_694A,0.0
block_694B,0.0
block_678D,0.0
block_678C,0.0
block_698A,0.0
block_698C,0.0
block_698D,0.0
block_699C,0.0
block_678,0.0
block_6A,0.0
block_6B,0.0
block_7,0.0
block_783C,0.0
block_785D,0.0
block_61A,0.0
block_842,0.0
block_635A,0.0
block_836,0.0
block_837,0.0
block_839,0.0
block_634B,0.0
block_634A,0.0
block_841,0.0
block_842C,0.0
block_848,0.0
block_842D,0.0
block_842H,0.0
block_843,0.0
block_633B,0.0
block_633A,0.0
block_845,0.0
block_846,0.0
block_834,0.0
block_635B,0.0
block_636,0.0
block_832,0.0
block_818A,0.0
block_818B,0.0
block_819,0.0
block_82,0.0
block_820,0.0
block_822,0.0
block_638A,0.0
block_823,0.0
block_824,0.0
block_825,0.0
block_826,0.0
block_829,0.0
block_636C,0.0
block_636B,0.0
block_831,0.0
block_632C,0.0
block_632B,0.0
block_658B,0.0
block_622A,0.0
block_867,0.0
block_623C,0.0
block_623B,0.0
block_869B,0.0
block_623,0.0
block_870,0.0
block_622B,0.0
block_622,0.0
block_632A,0.0
block_621,0.0
block_873,0.0
block_620,0.0
block_876,0.0
block_62,0.0
block_61C,0.0
block_61B,0.0
block_866,0.0
block_865,0.0
block_624C,0.0
block_863A,0.0
block_84A,0.0
block_631,0.0
block_84B,0.0
block_630,0.0
block_85,0.0
block_63,0.0
block_62B,0.0
block_854,0.0
block_856C,0.0
block_856F,0.0
block_857,0.0
block_85B,0.0
block_85C,0.0
block_860,0.0
block_862,0.0
block_818,0.0
block_817C,0.0
block_817A,0.0
block_653A,0.0
block_789,0.0
block_790,0.0
block_791,0.0
block_794,0.0
block_654,0.0
block_653C,0.0
block_79A,0.0
block_79C,0.0
block_815C,0.0
block_653,0.0
block_652B,0.0
block_79D,0.0
block_80,0.0
block_651A,0.0
block_651,0.0
block_800,0.0
block_788E,0.0
block_654B,0.0
block_655,0.0
block_655A,0.0
block_786C,0.0
block_786D,0.0
block_657B,0.0
block_657A,0.0
block_657,0.0
block_787,0.0
block_656D,0.0
block_787C,0.0
block_656A,0.0
block_787E,0.0
block_656,0.0
block_788,0.0
block_655B,0.0
block_788B,0.0
block_788C,0.0
block_650C,0.0
block_650A,0.0
block_801A,0.0
block_811,0.0
block_812,0.0
block_812A,0.0
block_812C,0.0
block_644,0.0
block_643,0.0
block_642D,0.0
block_642A,0.0
block_813,0.0
block_642,0.0
block_814,0.0
block_641A,0.0
block_815,0.0
block_815A,0.0
block_641,0.0
block_640,0.0
block_811A,0.0
block_810A,0.0
block_801B,0.0
block_810,0.0
block_802,0.0
block_802A,0.0
block_802B,0.0
block_803D,0.0
block_805D,0.0
block_807B,0.0
block_648C,0.0
block_808,0.0
block_808A,0.0
block_808B,0.0
block_648A,0.0
block_808D,0.0
block_809A,0.0
block_809B,0.0
block_646,0.0
block_755,0.0
block_348D,0.0
block_541,0.0
block_158A,0.0
block_157B,0.0
block_157,0.0
block_154,0.0
block_152,0.0
block_150A,0.0
block_149,0.0
block_148,0.0
block_146,0.0
block_144,0.0
block_143,0.0
block_142,0.0
block_141,0.0
block_140B,0.0
block_140A,0.0
block_140,0.0
block_139A,0.0
block_139,0.0
block_138C,0.0
block_137,0.0
block_136,0.0
block_135,0.0
block_134,0.0
block_131B,0.0
block_131A,0.0
block_12C,0.0
block_12B,0.0
block_129,0.0
block_157D,0.0
block_158C,0.0
block_128B,0.0
block_159,0.0
block_174,0.0
block_173D,0.0
block_173C,0.0
block_173A,0.0
block_172C,0.0
block_172A,0.0
block_171B,0.0
block_171A,0.0
block_171,0.0
block_170A,0.0
block_170,0.0
block_17,0.0
block_169B,0.0
block_169,0.0
block_168C,0.0
block_168B,0.0
block_168A,0.0
block_167A,0.0
block_167,0.0
block_166,0.0
block_164C,0.0
block_164B,0.0
block_164,0.0
block_163B,0.0
block_162B,0.0
block_161A,0.0
block_160A,0.0
block_128D,0.0
block_128A,0.0
block_174D,0.0
block_115C,0.0
block_114,0.0
block_113D,0.0
block_113A,0.0
block_113,0.0
block_112B,0.0
block_112A,0.0
block_111B,0.0
block_111,0.0
block_110,0.0
block_109B,0.0
block_109A,0.0
block_109,0.0
block_108C,0.0
block_108A,0.0
block_108,0.0
block_107B,0.0
block_106C,0.0
block_106B,0.0
block_105D,0.0
block_105B,0.0
block_104D,0.0
block_104B,0.0
block_104A,0.0
block_103B,0.0
block_103A,0.0
block_102,0.0
block_101C,0.0
block_115B,0.0
block_115D,0.0
block_128,0.0
block_116A,0.0
block_127A,0.0
block_127,0.0
block_126C,0.0
block_126A,0.0
block_126,0.0
block_124B,0.0
block_124A,0.0
block_124,0.0
block_123E,0.0
block_123B,0.0
block_122D,0.0
block_122B,0.0
block_122A,0.0
block_122,0.0
block_121D,0.0
block_121A,0.0
block_120C,0.0
block_120B,0.0
block_120A,0.0
block_120,0.0
block_119B,0.0
block_119A,0.0
block_118D,0.0
block_118B,0.0
block_118A,0.0
block_118,0.0
block_117B,0.0
block_174A,0.0
block_175,0.0
block_54,0.0
block_221C,0.0
block_22,0.0
block_219C,0.0
block_219A,0.0
block_218C,0.0
block_218B,0.0
block_218A,0.0
block_218,0.0
block_217D,0.0
block_217A,0.0
block_216C,0.0
block_215B,0.0
block_215,0.0
block_214,0.0
block_213C,0.0
block_213A,0.0
block_213,0.0
block_212C,0.0
block_211B,0.0
block_210B,0.0
block_210A,0.0
block_210,0.0
block_208C,0.0
block_208B,0.0
block_207D,0.0
block_207C,0.0
block_207,0.0
block_206A,0.0
block_220C,0.0
block_222,0.0
block_205B,0.0
block_222A,0.0
block_247,0.0
block_246,0.0
block_245,0.0
block_242,0.0
block_240,0.0
block_23A,0.0
block_239,0.0
block_236A,0.0
block_235,0.0
block_233C,0.0
block_233A,0.0
block_233,0.0
block_232A,0.0
block_230F,0.0
block_230C,0.0
block_23,0.0
block_228B,0.0
block_227C,0.0
block_227B,0.0
block_226C,0.0
block_226,0.0
block_225C,0.0
block_225A,0.0
block_224A,0.0
block_224,0.0
block_223D,0.0
block_223,0.0
block_206,0.0
block_204C,0.0
block_175A,0.0
block_189B,0.0
block_188C,0.0
block_187A,0.0
block_187,0.0
block_186,0.0
block_185D,0.0
block_185A,0.0
block_185,0.0
block_184B,0.0
block_184A,0.0
block_183D,0.0
block_183C,0.0
block_183B,0.0
block_183A,0.0
block_182,0.0
block_181B,0.0
block_181,0.0
block_18,0.0
block_17B,0.0
block_179,0.0
block_178D,0.0
block_178C,0.0
block_178B,0.0
block_178A,0.0
block_177,0.0
block_176C,0.0
block_176,0.0
block_175C,0.0
block_189A,0.0
block_189C,0.0
block_204B,0.0
block_18A,0.0
block_203E,0.0
block_203C,0.0
block_203B,0.0
block_203A,0.0
block_202C,0.0
block_202B,0.0
block_202A,0.0
block_201D,0.0
block_200D,0.0
block_200A,0.0
block_1G,0.0
block_1B,0.0
block_197,0.0
block_196D,0.0
block_196B,0.0
block_196,0.0
block_195E,0.0
block_195D,0.0
block_195B,0.0
block_195A,0.0
block_193,0.0
block_192C,0.0
block_192,0.0
block_191,0.0
block_190A,0.0
block_190,0.0
block_19,0.0
block_100,0.0
block_10,0.0
storey_range_49 TO 51,0.0
street_name_HOUGANG AVE 3,0.0
street_name_HOUGANG AVE 1,0.0
street_name_HOLLAND DR,0.0
street_name_HOLLAND AVE,0.0
street_name_HENDERSON CRES,0.0
street_name_HAIG RD,0.0
street_name_GEYLANG SERAI,0.0
street_name_GEYLANG EAST AVE 2,0.0
street_name_GEYLANG EAST AVE 1,0.0
street_name_GANGSA RD,0.0
street_name_FERNVALE LANE,0.0
street_name_FARRER PK RD,0.0
street_name_EUNOS CRES,0.0
street_name_ELIAS RD,0.0
street_name_DOVER CRES,0.0
street_name_DORSET RD,0.0
street_name_DAKOTA CRES,0.0
street_name_CORPORATION DR,0.0
street_name_COMPASSVALE WALK,0.0
street_name_COMPASSVALE RD,0.0
street_name_CLEMENTI ST 13,0.0
street_name_CLEMENTI ST 11,0.0
street_name_CLEMENTI AVE 5,0.0
street_name_CLEMENTI AVE 2,0.0
street_name_CHOA CHU KANG ST 64,0.0
street_name_CHOA CHU KANG ST 53,0.0
street_name_CHOA CHU KANG ST 52,0.0
street_name_CHOA CHU KANG LOOP,0.0
street_name_HOUGANG AVE 10,0.0
street_name_HOUGANG AVE 4,0.0
street_name_CHAI CHEE ST,0.0
street_name_HOUGANG AVE 5,0.0
street_name_JURONG WEST ST 72,0.0
street_name_JURONG WEST ST 64,0.0
street_name_JURONG WEST ST 62,0.0
street_name_JURONG WEST ST 51,0.0
street_name_JURONG WEST ST 42,0.0
street_name_JURONG WEST ST 24,0.0
street_name_JURONG WEST CTRL 3,0.0
street_name_JURONG WEST AVE 3,0.0
street_name_JURONG WEST AVE 1,0.0
street_name_JURONG EAST ST 31,0.0
street_name_JURONG EAST ST 13,0.0
street_name_JLN TIGA,0.0
street_name_JLN TENTERAM,0.0
street_name_JLN TECK WHYE,0.0
street_name_JLN RUMAH TINGGI,0.0
street_name_JLN DUSUN,0.0
street_name_JLN DAMAI,0.0
street_name_JLN BATU,0.0
street_name_JELEBU RD,0.0
street_name_JELAPANG RD,0.0
street_name_INDUS RD,0.0
street_name_HOUGANG ST 52,0.0
street_name_HOUGANG ST 51,0.0
street_name_HOUGANG ST 31,0.0
street_name_HOUGANG AVE 9,0.0
street_name_HOUGANG AVE 8,0.0
street_name_HOUGANG AVE 6,0.0
street_name_CHIN SWEE RD,0.0
street_name_CHAI CHEE AVE,0.0
storey_range_46 TO 48,0.0
street_name_BISHAN ST 13,0.0
street_name_BENDEMEER RD,0.0
street_name_BEDOK STH RD,0.0
street_name_BEDOK STH AVE 2,0.0
street_name_BEDOK STH AVE 1,0.0
street_name_BEDOK RESERVOIR RD,0.0
street_name_BEDOK NTH ST 4,0.0
street_name_BEDOK NTH ST 1,0.0
street_name_BEDOK NTH AVE 2,0.0
street_name_BEDOK NTH AVE 1,0.0
street_name_ANG MO KIO ST 61,0.0
street_name_ANG MO KIO ST 44,0.0
street_name_ANG MO KIO AVE 8,0.0
street_name_ANG MO KIO AVE 6,0.0
street_name_ANG MO KIO AVE 5,0.0
street_name_ANG MO KIO AVE 2,0.0
street_name_ANCHORVALE ST,0.0
street_name_ANCHORVALE LINK,0.0
street_name_ANCHORVALE DR,0.0
street_name_ALJUNIED CRES,0.0
flat_model_Terrace,0.0
flat_model_Multi Generation,0.0
flat_model_Improved-Maisonette,0.0
flat_model_Adjoined flat,0.0
flat_model_3Gen,0.0
town_MARINE PARADE,0.0
town_HOUGANG,0.0
town_CENTRAL AREA,0.0
street_name_BISHAN ST 12,0.0
street_name_BISHAN ST 22,0.0
street_name_CASSIA CRES,0.0
street_name_BISHAN ST 23,0.0
street_name_CASHEW RD,0.0
street_name_CANBERRA WALK,0.0
street_name_CANBERRA ST,0.0
street_name_CANBERRA RD,0.0
street_name_CANBERRA LINK,0.0
street_name_CANBERRA CRES,0.0
street_name_CAMBRIDGE RD,0.0
street_name_C'WEALTH DR,0.0
street_name_C'WEALTH AVE,0.0
street_name_BUFFALO RD,0.0
street_name_BUANGKOK LINK,0.0
street_name_BT PANJANG RING RD,0.0
street_name_BT MERAH VIEW,0.0
street_name_BT MERAH LANE 1,0.0
street_name_BT BATOK WEST AVE 9,0.0
street_name_BT BATOK WEST AVE 7,0.0
street_name_BT BATOK WEST AVE 4,0.0
street_name_BT BATOK ST 51,0.0
street_name_BT BATOK ST 33,0.0
street_name_BT BATOK ST 31,0.0
street_name_BT BATOK ST 22,0.0
street_name_BT BATOK ST 21,0.0
street_name_BT BATOK ST 11,0.0
street_name_BT BATOK EAST AVE 6,0.0
street_name_BT BATOK EAST AVE 5,0.0
street_name_BT BATOK CTRL,0.0
street_name_BOON LAY DR,0.0
street_name_JURONG WEST ST 75,0.0
street_name_JURONG WEST ST 91,0.0
street_name_JURONG WEST ST 92,0.0
street_name_WOODLANDS AVE 4,0.0
street_name_WOODLANDS AVE 1,0.0
street_name_WHAMPOA WEST,0.0
street_name_WHAMPOA STH,0.0
street_name_WHAMPOA RD,0.0
street_name_WATERLOO ST,0.0
street_name_UPP CROSS ST,0.0
street_name_UPP ALJUNIED LANE,0.0
street_name_TOA PAYOH CTRL,0.0
street_name_TIONG BAHRU RD,0.0
street_name_TELOK BLANGAH ST 31,0.0
street_name_TELOK BLANGAH RISE,0.0
street_name_TELOK BLANGAH CRES,0.0
street_name_TECK WHYE AVE,0.0
street_name_TEBAN GDNS RD,0.0
street_name_TAO CHING RD,0.0
street_name_TAMPINES ST 82,0.0
street_name_TAMPINES ST 81,0.0
street_name_TAMPINES ST 61,0.0
street_name_TAMPINES ST 44,0.0
street_name_TAMPINES ST 42,0.0
street_name_TAMPINES ST 41,0.0
street_name_TAMPINES ST 33,0.0
street_name_TAMPINES ST 32,0.0
street_name_TAMPINES ST 24,0.0
street_name_TAMPINES ST 11,0.0
street_name_TAMPINES CTRL 1,0.0
street_name_TAMPINES AVE 8,0.0
street_name_WOODLANDS AVE 3,0.0
street_name_WOODLANDS AVE 5,0.0
street_name_JURONG WEST ST 93,0.0
street_name_WOODLANDS DR 14,0.0
storey_range_43 TO 45,0.0
storey_range_37 TO 39,0.0
storey_range_16 TO 18,0.0
storey_range_07 TO 09,0.0
street_name_ZION RD,0.0
street_name_YUNG SHENG RD,0.0
street_name_YUNG PING RD,0.0
street_name_YUNG LOH RD,0.0
street_name_YUNG HO RD,0.0
street_name_YUNG AN RD,0.0
street_name_YISHUN ST 31,0.0
street_name_YISHUN ST 22,0.0
street_name_YISHUN ST 20,0.0
street_name_YISHUN AVE 9,0.0
street_name_YISHUN AVE 7,0.0
street_name_YISHUN AVE 11,0.0
street_name_YISHUN AVE 1,0.0
street_name_WOODLANDS ST 82,0.0
street_name_WOODLANDS ST 81,0.0
street_name_WOODLANDS ST 41,0.0
street_name_WOODLANDS ST 32,0.0
street_name_WOODLANDS ST 11,0.0
street_name_WOODLANDS DR 75,0.0
street_name_WOODLANDS DR 71,0.0
street_name_WOODLANDS DR 60,0.0
street_name_WOODLANDS DR 44,0.0
street_name_WOODLANDS DR 40,0.0
street_name_TAMPINES AVE 4,0.0
street_name_TAMAN HO SWEE,0.0
street_name_SUMANG LINK,0.0
street_name_ST. GEORGE'S RD,0.0
street_name_PETIR RD,0.0
street_name_PAYA LEBAR WAY,0.0
street_name_PASIR RIS ST 72,0.0
street_name_PASIR RIS ST 53,0.0
street_name_PASIR RIS ST 52,0.0
street_name_PASIR RIS ST 11,0.0
street_name_PASIR RIS DR 4,0.0
street_name_PANDAN GDNS,0.0
street_name_NTH BRIDGE RD,0.0
street_name_NEW UPP CHANGI RD,0.0
street_name_NEW MKT RD,0.0
street_name_MONTREAL LINK,0.0
street_name_MONTREAL DR,0.0
street_name_MCNAIR RD,0.0
street_name_MARINE CRES,0.0
street_name_LOR 7 TOA PAYOH,0.0
street_name_LOR 3 GEYLANG,0.0
street_name_LOR 2 TOA PAYOH,0.0
street_name_LOR 1 TOA PAYOH,0.0
street_name_LOMPANG RD,0.0
street_name_LENGKOK BAHRU,0.0
street_name_KLANG LANE,0.0
street_name_KIM TIAN PL,0.0
street_name_KIM KEAT LINK,0.0
street_name_KIM CHENG ST,0.0
street_name_KEAT HONG CL,0.0
street_name_KANG CHING RD,0.0
street_name_POTONG PASIR AVE 2,0.0
street_name_POTONG PASIR AVE 3,0.0
street_name_PUNGGOL FIELD,0.0
street_name_SENGKANG WEST AVE,0.0
street_name_ST. GEORGE'S LANE,0.0
street_name_SMITH ST,0.0
street_name_SIMS AVE,0.0
street_name_SIMEI ST 2,0.0
street_name_SIMEI ST 1,0.0
street_name_SIMEI RD,0.0
street_name_SILAT AVE,0.0
street_name_SERANGOON NTH AVE 4,0.0
street_name_SERANGOON NTH AVE 2,0.0
street_name_SERANGOON NTH AVE 1,0.0
street_name_SERANGOON AVE 4,0.0
street_name_SENJA RD,0.0
street_name_SENGKANG EAST WAY,0.0
street_name_PUNGGOL FIELD WALK,0.0
street_name_SENGKANG CTRL,0.0
street_name_SEMBAWANG CRES,0.0
street_name_SEMBAWANG CL,0.0
street_name_SAGO LANE,0.0
street_name_ROWELL RD,0.0
street_name_RIVERVALE DR,0.0
street_name_RIVERVALE CRES,0.0
street_name_REDHILL CL,0.0
street_name_RACE COURSE RD,0.0
street_name_QUEEN'S RD,0.0
street_name_PUNGGOL WAY,0.0
street_name_PUNGGOL WALK,0.0
block_249,0.0
block_250,0.0
block_250A,0.0
block_452B,0.0
block_450G,0.0
block_450E,0.0
block_450C,0.0
block_450B,0.0
block_450A,0.0
block_450,0.0
block_45,0.0
block_449B,0.0
block_449A,0.0
block_449,0.0
block_448B,0.0
block_447B,0.0
block_447A,0.0
block_446C,0.0
block_446B,0.0
block_446,0.0
block_445A,0.0
block_445,0.0
block_443D,0.0
block_443A,0.0
block_442D,0.0
block_442A,0.0
block_441D,0.0
block_441B,0.0
block_440B,0.0
block_440A,0.0
block_44,0.0
block_452,0.0
block_453C,0.0
block_439C,0.0
block_456,0.0
block_473,0.0
block_472C,0.0
block_472A,0.0
block_471C,0.0
block_471A,0.0
block_471,0.0
block_470C,0.0
block_470B,0.0
block_470A,0.0
block_47,0.0
block_468B,0.0
block_467A,0.0
block_467,0.0
block_466A,0.0
block_465,0.0
block_464,0.0
block_463C,0.0
block_463B,0.0
block_463A,0.0
block_463,0.0
block_462,0.0
block_461B,0.0
block_461A,0.0
block_460,0.0
block_46,0.0
block_458,0.0
block_457,0.0
block_43A,0.0
block_438B,0.0
block_382,0.0
block_415A,0.0
block_414,0.0
block_413A,0.0
block_412B,0.0
block_411B,0.0
block_410C,0.0
block_410A,0.0
block_409,0.0
block_408C,0.0
block_407B,0.0
block_407,0.0
block_406C,0.0
block_406B,0.0
block_406,0.0
block_405C,0.0
block_405,0.0
block_404B,0.0
block_404A,0.0
block_4,0.0
block_3D,0.0
block_3B,0.0
block_39A,0.0
block_397,0.0
block_396,0.0
block_393,0.0
block_391,0.0
block_38B,0.0
block_386,0.0
block_414A,0.0
block_415B,0.0
block_438,0.0
block_415C,0.0
block_436D,0.0
block_436B,0.0
block_434B,0.0
block_432C,0.0
block_432A,0.0
block_431B,0.0
block_431,0.0
block_430C,0.0
block_430B,0.0
block_430,0.0
block_429A,0.0
block_429,0.0
block_428A,0.0
block_428,0.0
block_426B,0.0
block_425,0.0
block_424A,0.0
block_424,0.0
block_423,0.0
block_420,0.0
block_419,0.0
block_418B,0.0
block_418A,0.0
block_418,0.0
block_416C,0.0
block_416B,0.0
block_416,0.0
block_473A,0.0
block_474,0.0
block_475B,0.0
block_519A,0.0
block_518B,0.0
block_517A,0.0
block_515B,0.0
block_515A,0.0
block_515,0.0
block_514,0.0
block_513D,0.0
block_513B,0.0
block_513A,0.0
block_513,0.0
block_512A,0.0
block_512,0.0
block_511B,0.0
block_511,0.0
block_510B,0.0
block_51,0.0
block_509C,0.0
block_507D,0.0
block_507B,0.0
block_507,0.0
block_506B,0.0
block_506,0.0
block_505D,0.0
block_505B,0.0
block_505A,0.0
block_504A,0.0
block_504,0.0
block_519,0.0
block_519C,0.0
block_475C,0.0
block_52,0.0
block_539,0.0
block_538,0.0
block_536,0.0
block_534,0.0
block_533,0.0
block_532,0.0
block_530B,0.0
block_530,0.0
block_529,0.0
block_528C,0.0
block_528B,0.0
block_528A,0.0
block_528,0.0
block_527A,0.0
block_526D,0.0
block_526C,0.0
block_526B,0.0
block_525C,0.0
block_525,0.0
block_524C,0.0
block_524B,0.0
block_523C,0.0
block_523,0.0
block_522A,0.0
block_522,0.0
block_520C,0.0
block_520,0.0
block_503C,0.0
block_503,0.0
block_502C,0.0
block_502A,0.0
block_489C,0.0
block_489B,0.0
block_489A,0.0
block_488D,0.0
block_488C,0.0
block_488A,0.0
block_488,0.0
block_487C,0.0
block_486B,0.0
block_486A,0.0
block_485D,0.0
block_485C,0.0
block_485B,0.0
block_485A,0.0
block_485,0.0
block_484B,0.0
block_484A,0.0
block_484,0.0
block_481,0.0
block_478,0.0
block_477C,0.0
block_477B,0.0
block_477A,0.0
block_476D,0.0
block_476C,0.0
block_476B,0.0
block_476,0.0
block_49,0.0
block_490C,0.0
block_491C,0.0
block_498,0.0
block_501B,0.0
block_501A,0.0
block_501,0.0
block_500,0.0
block_5,0.0
block_4C,0.0
block_4B,0.0
block_4A,0.0
block_499B,0.0
block_498H,0.0
block_498G,0.0
block_498F,0.0
block_497H,0.0
block_491F,0.0
block_497G,0.0
block_497C,0.0
block_496G,0.0
block_496C,0.0
block_496B,0.0
block_493E,0.0
block_493D,0.0
block_492G,0.0
block_492D,0.0
block_492B,0.0
block_492,0.0
block_491G,0.0
block_385,0.0
block_38,0.0
block_252,0.0
block_291,0.0
block_290E,0.0
block_290C,0.0
block_290B,0.0
block_290A,0.0
block_28D,0.0
block_28C,0.0
block_28B,0.0
block_28A,0.0
block_289D,0.0
block_289B,0.0
block_289A,0.0
block_288G,0.0
block_288E,0.0
block_287D,0.0
block_287C,0.0
block_287B,0.0
block_287,0.0
block_286C,0.0
block_286,0.0
block_285D,0.0
block_285B,0.0
block_285A,0.0
block_285,0.0
block_284,0.0
block_282C,0.0
block_282B,0.0
block_281B,0.0
block_290G,0.0
block_291C,0.0
block_280A,0.0
block_291E,0.0
block_303B,0.0
block_302B,0.0
block_302A,0.0
block_302,0.0
block_301C,0.0
block_301B,0.0
block_301A,0.0
block_30,0.0
block_2C,0.0
block_29A,0.0
block_299,0.0
block_298D,0.0
block_298B,0.0
block_298A,0.0
block_297,0.0
block_296E,0.0
block_296C,0.0
block_296B,0.0
block_296A,0.0
block_295C,0.0
block_294A,0.0
block_294,0.0
block_293A,0.0
block_292C,0.0
block_292B,0.0
block_292A,0.0
block_292,0.0
block_281A,0.0
block_27B,0.0
block_376A,0.0
block_267A,0.0
block_266A,0.0
block_265E,0.0
block_265A,0.0
block_264F,0.0
block_264C,0.0
block_264B,0.0
block_264A,0.0
block_262C,0.0
block_262A,0.0
block_261D,0.0
block_261B,0.0
block_261,0.0
block_260B,0.0
block_260A,0.0
block_25B,0.0
block_25A,0.0
block_259B,0.0
block_259A,0.0
block_258D,0.0
block_258C,0.0
block_258B,0.0
block_257A,0.0
block_257,0.0
block_256B,0.0
block_256,0.0
block_254,0.0
block_253,0.0
block_267,0.0
block_268,0.0
block_278B,0.0
block_268A,0.0
block_277B,0.0
block_277A,0.0
block_276D,0.0
block_276C,0.0
block_275D,0.0
block_275A,0.0
block_275,0.0
block_274C,0.0
block_274,0.0
block_273D,0.0
block_273C,0.0
block_272C,0.0
block_272A,0.0
block_272,0.0
block_271D,0.0
block_271C,0.0
block_271A,0.0
block_271,0.0
block_270C,0.0
block_270,0.0
block_27,0.0
block_26D,0.0
block_26C,0.0
block_26B,0.0
block_269B,0.0
block_269,0.0
block_268B,0.0
block_303C,0.0
block_303D,0.0
block_304B,0.0
block_350A,0.0
month,0.0
block_348C,0.0
block_348B,0.0
block_348,0.0
block_347B,0.0
block_347A,0.0
block_347,0.0
block_346,0.0
block_345,0.0
block_342A,0.0
block_342,0.0
block_340A,0.0
block_339D,0.0
block_339B,0.0
block_338D,0.0
block_338B,0.0
block_338A,0.0
block_338,0.0
block_337,0.0
block_336,0.0
block_335C,0.0
block_335B,0.0
block_334D,0.0
block_334C,0.0
block_334,0.0
block_333B,0.0
block_333A,0.0
block_350,0.0
block_351D,0.0
block_305B,0.0
block_352A,0.0
block_374,0.0
block_373,0.0
block_371,0.0
block_370,0.0
block_367A,0.0
block_367,0.0
block_366,0.0
block_365C,0.0
block_365A,0.0
block_364,0.0
block_363B,0.0
block_363,0.0
block_362A,0.0
block_360,0.0
block_359B,0.0
block_359A,0.0
block_357C,0.0
block_357,0.0
block_356,0.0
block_355A,0.0
block_354D,0.0
block_354B,0.0
block_354A,0.0
block_354,0.0
block_353A,0.0
block_353,0.0
block_352C,0.0
block_333,0.0
block_332C,0.0
block_332B,0.0
block_332A,0.0
block_316C,0.0
block_316B,0.0
block_316A,0.0
block_316,0.0
block_315B,0.0
block_315A,0.0
block_314D,0.0
block_314C,0.0
block_314B,0.0
block_314A,0.0
block_313D,0.0
block_313B,0.0
block_313A,0.0
block_313,0.0
block_312C,0.0
block_312A,0.0
block_311C,0.0
block_311,0.0
block_310,0.0
block_30A,0.0
block_309D,0.0
block_309,0.0
block_308C,0.0
block_307D,0.0
block_307B,0.0
block_307A,0.0
block_307,0.0
block_316D,0.0
block_317,0.0
block_318,0.0
block_324,0.0
block_331A,0.0
block_330A,0.0
block_330,0.0
block_329A,0.0
block_329,0.0
block_327C,0.0
block_327A,0.0
block_326D,0.0
block_326C,0.0
block_326A,0.0
block_325C,0.0
block_325B,0.0
block_323C,0.0
block_318A,0.0
block_323A,0.0
block_323,0.0
